1697871490 , 1.313975  
1697871496 , 0.322982  
1697871502 , 0.100696  
1697871508 , 0.415115  
1697871514 , 0.799262  
1697871520 , 0.747893  
1697871526 , 0.719105  
1697871532 , 0.876875  
1697871538 , 0.898249  
1697871544 , 0.978775  
1697871550 , 1.017475  
1697871555 , 0.983674  
1697871561 , 0.980495  
1697871567 , 0.816704  
1697871573 , 0.843996  
1697871579 , 0.765501  
1697871585 , 0.823654  
1697871591 , 0.831916  
1697871597 , 0.789481  
1697871603 , 0.821204  
1697871609 , 0.875326  
1697871615 , 0.773569  
1697871620 , 0.742564  
1697871626 , 0.827664  
1697871632 , 0.800534  
1697871638 , 0.793370  
1697871644 , 0.768971  
1697871650 , 0.835135  
1697871656 , 0.920787  
1697871662 , 0.873895  
1697871668 , 0.768517  
1697871674 , 0.732685  
1697871680 , 0.645056  
1697871685 , 0.653416  
1697871691 , 0.720433  
1697871697 , 0.844651  
1697871703 , 0.803670  
1697871709 , 0.837077  
1697871715 , 0.848937  
1697871721 , 0.773768  
1697871727 , 0.866328  
1697871733 , 0.824449  
1697871739 , 0.823184  
1697871744 , 0.885955  
1697871750 , 0.854408  
1697871756 , 0.872614  
1697871762 , 0.853021  
1697871768 , 0.848233  
1697871774 , 0.833385  
1697871780 , 0.767826  
1697871786 , 0.640163  
1697871792 , 0.731062  
1697871798 , 0.689377  
1697871804 , 0.690651  
1697871810 , 0.874884  
1697871815 , 0.798955  
1697871821 , 0.890217  
1697871827 , 0.930429  
1697871833 , 0.858572  
1697871839 , 0.867576  
1697871845 , 0.657856  
1697871851 , 0.669221  
1697871857 , 0.693176  
1697871863 , 0.802686  
1697871869 , 0.828235  
1697871875 , 0.797269  
1697871881 , 0.940973  
1697871886 , 0.913476  
1697871892 , 0.961468  
1697871898 , 0.916753  
1697871904 , 0.837381  
1697871910 , 0.818311  
1697871916 , 0.743012  
1697871922 , 0.647674  
1697871928 , 0.649329  
1697871934 , 0.648129  
1697871940 , 0.946374  
1697871946 , 0.876901  
1697871952 , 0.719214  
1697871957 , 0.770914  
1697871963 , 0.706600  
1697871969 , 0.732536  
1697871975 , 0.798526  
1697871981 , 0.734182  
1697871987 , 0.812195  
1697871993 , 0.741743  
1697871999 , 0.793650  
1697872005 , 0.864788  
1697872011 , 0.949246  
1697872017 , 0.896679  
1697872023 , 0.878149  
1697872028 , 0.813318  
1697872034 , 0.836686  
1697872040 , 0.866775  
1697872046 , 0.914710  
1697872052 , 0.859228  
1697872058 , 0.768096  
1697872064 , 0.862170  
1697872070 , 0.810987  
1697872076 , 0.802529  
1697872082 , 0.865315  
1697872088 , 0.875040  
1697872094 , 0.857675  
1697872099 , 0.875615  
1697872105 , 0.813477  
1697872111 , 0.834923  
1697872117 , 0.823235  
1697872123 , 0.812223  
1697872129 , 0.679027  
1697872135 , 0.663325  
1697872141 , 0.817663  
1697872147 , 0.901377  
1697872153 , 0.901737  
1697872159 , 0.992941  
1697872165 , 0.925086  
1697872170 , 0.786621  
1697872176 , 0.846423  
1697872182 , 0.728119  
1697872188 , 0.725854  
1697872194 , 0.687579  
1697872200 , 0.723001  
1697872206 , 0.739552  
1697872212 , 0.751893  
1697872218 , 0.692459  
1697872224 , 0.709597  
1697872230 , 0.857289  
1697872235 , 0.864936  
1697872241 , 0.787366  
